date,vehicle_category,vehicle_class,manufacturer,state,rto,registrations,quarter,year
2023-10-01,2W,MOTORCYCLE,Honda,Maharashtra,MA59,21966,2023-Q4,2023
2023-10-01,2W,MOPED,Honda,Tamil Nadu,TA63,34336,2023-Q4,2023
2023-10-01,2W,SCOOTER,Honda,Karnataka,KA54,11402,2023-Q4,2023
2023-10-01,2W,MOPED,Honda,Gujarat,GU61,24505,2023-Q4,2023
2023-10-01,2W,SCOOTER,Honda,Uttar Pradesh,UT95,14398,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,TVS,Maharashtra,MA03,22044,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,TVS,Tamil Nadu,TA62,16492,2023-Q4,2023
2023-10-01,2W,SCOOTER,TVS,Karnataka,KA56,22190,2023-Q4,2023
2023-10-01,2W,MOPED,TVS,Gujarat,GU45,8006,2023-Q4,2023
2023-10-01,2W,MOPED,TVS,Uttar Pradesh,UT37,18816,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,Bajaj,Maharashtra,MA95,24331,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,Bajaj,Tamil Nadu,TA06,25853,2023-Q4,2023
2023-10-01,2W,SCOOTER,Bajaj,Karnataka,KA68,7060,2023-Q4,2023
2023-10-01,2W,MOPED,Bajaj,Gujarat,GU07,31848,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,Bajaj,Uttar Pradesh,UT52,21336,2023-Q4,2023
2023-10-01,2W,SCOOTER,Yamaha,Maharashtra,MA11,16513,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,Yamaha,Tamil Nadu,TA35,27051,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,Yamaha,Karnataka,KA62,25865,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,Yamaha,Gujarat,GU35,15205,2023-Q4,2023
2023-10-01,2W,MOPED,Yamaha,Uttar Pradesh,UT21,14550,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,Royal Enfield,Maharashtra,MA44,11330,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,Royal Enfield,Tamil Nadu,TA87,19075,2023-Q4,2023
2023-10-01,2W,SCOOTER,Royal Enfield,Karnataka,KA11,19003,2023-Q4,2023
2023-10-01,2W,MOTORCYCLE,Royal Enfield,Gujarat,GU96,26309,2023-Q4,2023
2023-10-01,2W,MOPED,Royal Enfield,Uttar Pradesh,UT93,16563,2023-Q4,2023
2023-10-01,3W,E-RICKSHAW,Bajaj Auto,Maharashtra,MA32,3274,2023-Q4,2023
2023-10-01,3W,E-RICKSHAW,Bajaj Auto,Tamil Nadu,TA01,2336,2023-Q4,2023
2023-10-01,3W,3W GOODS VEHICLE,Bajaj Auto,Karnataka,KA69,1477,2023-Q4,2023
2023-10-01,3W,3W GOODS VEHICLE,Bajaj Auto,Gujarat,GU33,2814,2023-Q4,2023
2023-10-01,3W,3W GOODS VEHICLE,Bajaj Auto,Uttar Pradesh,UT79,908,2023-Q4,2023
2023-10-01,3W,AUTO RICKSHAW,Mahindra,Maharashtra,MA41,4001,2023-Q4,2023
2023-10-01,3W,AUTO RICKSHAW,Mahindra,Tamil Nadu,TA30,2303,2023-Q4,2023
2023-10-01,3W,AUTO RICKSHAW,Mahindra,Karnataka,KA02,1635,2023-Q4,2023
2023-10-01,3W,E-RICKSHAW,Mahindra,Gujarat,GU38,1352,2023-Q4,2023
2023-10-01,3W,E-RICKSHAW,Mahindra,Uttar Pradesh,UT92,3915,2023-Q4,2023
2023-10-01,3W,E-RICKSHAW,TVS,Maharashtra,MA93,1118,2023-Q4,2023
2023-10-01,3W,AUTO RICKSHAW,TVS,Tamil Nadu,TA44,1739,2023-Q4,2023
2023-10-01,3W,AUTO RICKSHAW,TVS,Karnataka,KA26,836,2023-Q4,2023
2023-10-01,3W,E-RICKSHAW,TVS,Gujarat,GU53,3666,2023-Q4,2023
2023-10-01,3W,E-RICKSHAW,TVS,Uttar Pradesh,UT49,866,2023-Q4,2023
2023-10-01,3W,AUTO RICKSHAW,Piaggio,Maharashtra,MA79,2679,2023-Q4,2023
2023-10-01,3W,E-RICKSHAW,Piaggio,Tamil Nadu,TA27,3320,2023-Q4,2023
2023-10-01,3W,AUTO RICKSHAW,Piaggio,Karnataka,KA35,1068,2023-Q4,2023
2023-10-01,3W,AUTO RICKSHAW,Piaggio,Gujarat,GU30,3126,2023-Q4,2023
2023-10-01,3W,3W GOODS VEHICLE,Piaggio,Uttar Pradesh,UT41,1699,2023-Q4,2023
2023-10-01,3W,3W GOODS VEHICLE,Force Motors,Maharashtra,MA84,2520,2023-Q4,2023
2023-10-01,3W,3W GOODS VEHICLE,Force Motors,Tamil Nadu,TA23,2821,2023-Q4,2023
2023-10-01,3W,E-RICKSHAW,Force Motors,Karnataka,KA27,1667,2023-Q4,2023
2023-10-01,3W,AUTO RICKSHAW,Force Motors,Gujarat,GU35,1380,2023-Q4,2023
2023-10-01,3W,3W GOODS VEHICLE,Force Motors,Uttar Pradesh,UT06,2355,2023-Q4,2023
2023-10-01,4W,SUV,Maruti Suzuki,Maharashtra,MA74,7863,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Maruti Suzuki,Tamil Nadu,TA52,14340,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Maruti Suzuki,Karnataka,KA72,14246,2023-Q4,2023
2023-10-01,4W,SUV,Maruti Suzuki,Gujarat,GU93,12354,2023-Q4,2023
2023-10-01,4W,SUV,Maruti Suzuki,Uttar Pradesh,UT88,4178,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Hyundai,Maharashtra,MA65,9957,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Hyundai,Tamil Nadu,TA62,5392,2023-Q4,2023
2023-10-01,4W,BUS,Hyundai,Karnataka,KA76,9174,2023-Q4,2023
2023-10-01,4W,BUS,Hyundai,Gujarat,GU63,3803,2023-Q4,2023
2023-10-01,4W,BUS,Hyundai,Uttar Pradesh,UT05,5444,2023-Q4,2023
2023-10-01,4W,BUS,Tata Motors,Maharashtra,MA04,5660,2023-Q4,2023
2023-10-01,4W,COMMERCIAL VEHICLE,Tata Motors,Tamil Nadu,TA49,10465,2023-Q4,2023
2023-10-01,4W,SUV,Tata Motors,Karnataka,KA75,13725,2023-Q4,2023
2023-10-01,4W,COMMERCIAL VEHICLE,Tata Motors,Gujarat,GU87,3245,2023-Q4,2023
2023-10-01,4W,SUV,Tata Motors,Uttar Pradesh,UT15,9103,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Mahindra,Maharashtra,MA60,12817,2023-Q4,2023
2023-10-01,4W,BUS,Mahindra,Tamil Nadu,TA48,10376,2023-Q4,2023
2023-10-01,4W,SUV,Mahindra,Karnataka,KA80,9133,2023-Q4,2023
2023-10-01,4W,BUS,Mahindra,Gujarat,GU93,5251,2023-Q4,2023
2023-10-01,4W,COMMERCIAL VEHICLE,Mahindra,Uttar Pradesh,UT52,11041,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Honda Cars,Maharashtra,MA52,13524,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Honda Cars,Tamil Nadu,TA72,15406,2023-Q4,2023
2023-10-01,4W,COMMERCIAL VEHICLE,Honda Cars,Karnataka,KA57,5398,2023-Q4,2023
2023-10-01,4W,SUV,Honda Cars,Gujarat,GU14,7200,2023-Q4,2023
2023-10-01,4W,SUV,Honda Cars,Uttar Pradesh,UT22,7391,2023-Q4,2023
2023-10-01,4W,COMMERCIAL VEHICLE,Toyota,Maharashtra,MA16,8133,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Toyota,Tamil Nadu,TA85,10616,2023-Q4,2023
2023-10-01,4W,COMMERCIAL VEHICLE,Toyota,Karnataka,KA96,9397,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Toyota,Gujarat,GU51,7713,2023-Q4,2023
2023-10-01,4W,MOTOR CAR,Toyota,Uttar Pradesh,UT62,12228,2023-Q4,2023
2023-10-01,4W,COMMERCIAL VEHICLE,Kia,Maharashtra,MA68,8529,2023-Q4,2023
2023-10-01,4W,SUV,Kia,Tamil Nadu,TA80,8823,2023-Q4,2023
2023-10-01,4W,SUV,Kia,Karnataka,KA06,7849,2023-Q4,2023
2023-10-01,4W,COMMERCIAL VEHICLE,Kia,Gujarat,GU56,10270,2023-Q4,2023
2023-10-01,4W,COMMERCIAL VEHICLE,Kia,Uttar Pradesh,UT50,4287,2023-Q4,2023
2023-11-01,2W,MOPED,Hero MotoCorp,Maharashtra,MA52,37018,2023-Q4,2023
2023-11-01,2W,MOPED,Hero MotoCorp,Tamil Nadu,TA16,30681,2023-Q4,2023
2023-11-01,2W,MOPED,Hero MotoCorp,Karnataka,KA41,27291,2023-Q4,2023
2023-11-01,2W,MOPED,Hero MotoCorp,Gujarat,GU95,19903,2023-Q4,2023
2023-11-01,2W,SCOOTER,Hero MotoCorp,Uttar Pradesh,UT26,38540,2023-Q4,2023
2023-11-01,2W,SCOOTER,Honda,Maharashtra,MA01,27732,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Honda,Tamil Nadu,TA47,8673,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Honda,Karnataka,KA10,17933,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Honda,Gujarat,GU61,30800,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Honda,Uttar Pradesh,UT50,37677,2023-Q4,2023
2023-11-01,2W,SCOOTER,TVS,Maharashtra,MA80,16251,2023-Q4,2023
2023-11-01,2W,MOPED,TVS,Tamil Nadu,TA96,23086,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,TVS,Karnataka,KA13,16454,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,TVS,Gujarat,GU63,22149,2023-Q4,2023
2023-11-01,2W,MOPED,TVS,Uttar Pradesh,UT56,18728,2023-Q4,2023
2023-11-01,2W,SCOOTER,Bajaj,Maharashtra,MA83,29128,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Bajaj,Tamil Nadu,TA58,19209,2023-Q4,2023
2023-11-01,2W,MOPED,Bajaj,Karnataka,KA15,18551,2023-Q4,2023
2023-11-01,2W,MOPED,Bajaj,Gujarat,GU79,16750,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Bajaj,Uttar Pradesh,UT71,19557,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Yamaha,Maharashtra,MA59,7023,2023-Q4,2023
2023-11-01,2W,MOPED,Yamaha,Tamil Nadu,TA81,21070,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Yamaha,Karnataka,KA62,14981,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Yamaha,Gujarat,GU03,26375,2023-Q4,2023
2023-11-01,2W,SCOOTER,Yamaha,Uttar Pradesh,UT18,19770,2023-Q4,2023
2023-11-01,2W,MOTORCYCLE,Royal Enfield,Maharashtra,MA40,32943,2023-Q4,2023
2023-11-01,2W,SCOOTER,Royal Enfield,Tamil Nadu,TA31,23316,2023-Q4,2023
2023-11-01,2W,MOPED,Royal Enfield,Karnataka,KA74,15419,2023-Q4,2023
2023-11-01,2W,SCOOTER,Royal Enfield,Gujarat,GU78,20219,2023-Q4,2023
2023-11-01,2W,SCOOTER,Royal Enfield,Uttar Pradesh,UT83,30833,2023-Q4,2023
2023-11-01,3W,AUTO RICKSHAW,Bajaj Auto,Maharashtra,MA34,3558,2023-Q4,2023
2023-11-01,3W,E-RICKSHAW,Bajaj Auto,Tamil Nadu,TA06,2885,2023-Q4,2023
2023-11-01,3W,3W GOODS VEHICLE,Bajaj Auto,Karnataka,KA42,874,2023-Q4,2023
2023-11-01,3W,3W GOODS VEHICLE,Bajaj Auto,Gujarat,GU36,4672,2023-Q4,2023
2023-11-01,3W,3W GOODS VEHICLE,Bajaj Auto,Uttar Pradesh,UT40,2477,2023-Q4,2023
2023-11-01,3W,3W GOODS VEHICLE,Mahindra,Maharashtra,MA09,1929,2023-Q4,2023
2023-11-01,3W,AUTO RICKSHAW,Mahindra,Tamil Nadu,TA44,2690,2023-Q4,2023
2023-11-01,3W,E-RICKSHAW,Mahindra,Karnataka,KA67,4321,2023-Q4,2023
2023-11-01,3W,E-RICKSHAW,Mahindra,Gujarat,GU03,867,2023-Q4,2023
2023-11-01,3W,E-RICKSHAW,Mahindra,Uttar Pradesh,UT91,1341,2023-Q4,2023
2023-11-01,3W,AUTO RICKSHAW,TVS,Maharashtra,MA37,3043,2023-Q4,2023
2023-11-01,3W,AUTO RICKSHAW,TVS,Tamil Nadu,TA40,2845,2023-Q4,2023
2023-11-01,3W,AUTO RICKSHAW,TVS,Karnataka,KA14,3093,2023-Q4,2023
2023-11-01,3W,E-RICKSHAW,TVS,Gujarat,GU17,3659,2023-Q4,2023
2023-11-01,3W,AUTO RICKSHAW,TVS,Uttar Pradesh,UT91,4177,2023-Q4,2023
2023-11-01,3W,E-RICKSHAW,Piaggio,Maharashtra,MA47,1243,2023-Q4,2023
2023-11-01,3W,AUTO RICKSHAW,Piaggio,Tamil Nadu,TA14,841,2023-Q4,2023
2023-11-01,3W,3W GOODS VEHICLE,Piaggio,Karnataka,KA19,931,2023-Q4,2023
2023-11-01,3W,E-RICKSHAW,Piaggio,Gujarat,GU89,1459,2023-Q4,2023
2023-11-01,3W,3W GOODS VEHICLE,Piaggio,Uttar Pradesh,UT37,2667,2023-Q4,2023
2023-11-01,3W,AUTO RICKSHAW,Force Motors,Maharashtra,MA14,1411,2023-Q4,2023
2023-11-01,3W,3W GOODS VEHICLE,Force Motors,Tamil Nadu,TA57,2874,2023-Q4,2023
2023-11-01,3W,3W GOODS VEHICLE,Force Motors,Karnataka,KA11,802,2023-Q4,2023
2023-11-01,3W,3W GOODS VEHICLE,Force Motors,Gujarat,GU77,3775,2023-Q4,2023
2023-11-01,3W,AUTO RICKSHAW,Force Motors,Uttar Pradesh,UT94,2315,2023-Q4,2023
2023-11-01,4W,BUS,Maruti Suzuki,Maharashtra,MA77,11914,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Maruti Suzuki,Tamil Nadu,TA06,14582,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Maruti Suzuki,Karnataka,KA36,7725,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Maruti Suzuki,Gujarat,GU53,20003,2023-Q4,2023
2023-11-01,4W,SUV,Maruti Suzuki,Uttar Pradesh,UT14,8981,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Hyundai,Maharashtra,MA18,13250,2023-Q4,2023
2023-11-01,4W,COMMERCIAL VEHICLE,Hyundai,Tamil Nadu,TA87,5562,2023-Q4,2023
2023-11-01,4W,BUS,Hyundai,Karnataka,KA08,6416,2023-Q4,2023
2023-11-01,4W,BUS,Hyundai,Gujarat,GU69,9768,2023-Q4,2023
2023-11-01,4W,COMMERCIAL VEHICLE,Hyundai,Uttar Pradesh,UT70,14911,2023-Q4,2023
2023-11-01,4W,COMMERCIAL VEHICLE,Tata Motors,Maharashtra,MA05,8380,2023-Q4,2023
2023-11-01,4W,SUV,Tata Motors,Tamil Nadu,TA11,4907,2023-Q4,2023
2023-11-01,4W,BUS,Tata Motors,Karnataka,KA28,8809,2023-Q4,2023
2023-11-01,4W,COMMERCIAL VEHICLE,Tata Motors,Gujarat,GU84,3691,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Tata Motors,Uttar Pradesh,UT92,8314,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Mahindra,Maharashtra,MA46,5411,2023-Q4,2023
2023-11-01,4W,SUV,Mahindra,Tamil Nadu,TA07,4629,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Mahindra,Karnataka,KA56,12902,2023-Q4,2023
2023-11-01,4W,BUS,Mahindra,Gujarat,GU93,10267,2023-Q4,2023
2023-11-01,4W,COMMERCIAL VEHICLE,Mahindra,Uttar Pradesh,UT14,5863,2023-Q4,2023
2023-11-01,4W,COMMERCIAL VEHICLE,Honda Cars,Maharashtra,MA27,4131,2023-Q4,2023
2023-11-01,4W,BUS,Honda Cars,Tamil Nadu,TA18,4016,2023-Q4,2023
2023-11-01,4W,BUS,Honda Cars,Karnataka,KA59,9172,2023-Q4,2023
2023-11-01,4W,SUV,Honda Cars,Gujarat,GU47,9668,2023-Q4,2023
2023-11-01,4W,COMMERCIAL VEHICLE,Honda Cars,Uttar Pradesh,UT36,8331,2023-Q4,2023
2023-11-01,4W,BUS,Toyota,Maharashtra,MA78,7520,2023-Q4,2023
2023-11-01,4W,BUS,Toyota,Tamil Nadu,TA93,11678,2023-Q4,2023
2023-11-01,4W,BUS,Toyota,Karnataka,KA88,3773,2023-Q4,2023
2023-11-01,4W,COMMERCIAL VEHICLE,Toyota,Gujarat,GU51,9692,2023-Q4,2023
2023-11-01,4W,SUV,Toyota,Uttar Pradesh,UT93,14947,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Kia,Maharashtra,MA60,4265,2023-Q4,2023
2023-11-01,4W,COMMERCIAL VEHICLE,Kia,Tamil Nadu,TA56,3790,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Kia,Karnataka,KA21,11893,2023-Q4,2023
2023-11-01,4W,MOTOR CAR,Kia,Gujarat,GU51,9278,2023-Q4,2023
2023-11-01,4W,SUV,Kia,Uttar Pradesh,UT71,7526,2023-Q4,2023
2023-12-01,2W,MOPED,Hero MotoCorp,Maharashtra,MA04,32377,2023-Q4,2023
2023-12-01,2W,MOPED,Hero MotoCorp,Tamil Nadu,TA35,27252,2023-Q4,2023
2023-12-01,2W,SCOOTER,Hero MotoCorp,Karnataka,KA47,32790,2023-Q4,2023
2023-12-01,2W,SCOOTER,Hero MotoCorp,Gujarat,GU76,45267,2023-Q4,2023
2023-12-01,2W,MOPED,Hero MotoCorp,Uttar Pradesh,UT07,25317,2023-Q4,2023
2023-12-01,2W,MOPED,Honda,Maharashtra,MA12,24498,2023-Q4,2023
2023-12-01,2W,MOTORCYCLE,Honda,Tamil Nadu,TA49,20309,2023-Q4,2023
2023-12-01,2W,MOPED,Honda,Karnataka,KA63,25098,2023-Q4,2023
2023-12-01,2W,MOTORCYCLE,Honda,Gujarat,GU52,28443,2023-Q4,2023
2023-12-01,2W,MOPED,Honda,Uttar Pradesh,UT43,9618,2023-Q4,2023
2023-12-01,2W,MOPED,TVS,Maharashtra,MA92,29207,2023-Q4,2023
2023-12-01,2W,MOPED,TVS,Tamil Nadu,TA02,11518,2023-Q4,2023
2023-12-01,2W,MOTORCYCLE,TVS,Karnataka,KA82,14170,2023-Q4,2023
2023-12-01,2W,MOPED,TVS,Gujarat,GU03,25438,2023-Q4,2023
2023-12-01,2W,MOPED,TVS,Uttar Pradesh,UT55,17288,2023-Q4,2023
2023-12-01,2W,MOPED,Bajaj,Maharashtra,MA28,20395,2023-Q4,2023
2023-12-01,2W,MOTORCYCLE,Bajaj,Tamil Nadu,TA59,21145,2023-Q4,2023
2023-12-01,2W,MOTORCYCLE,Bajaj,Karnataka,KA17,19894,2023-Q4,2023
2023-12-01,2W,MOPED,Bajaj,Gujarat,GU26,14251,2023-Q4,2023
2023-12-01,2W,SCOOTER,Bajaj,Uttar Pradesh,UT15,26687,2023-Q4,2023
2023-12-01,2W,MOTORCYCLE,Yamaha,Maharashtra,MA47,22398,2023-Q4,2023
2023-12-01,2W,SCOOTER,Yamaha,Tamil Nadu,TA19,19737,2023-Q4,2023
2023-12-01,2W,SCOOTER,Yamaha,Karnataka,KA27,21973,2023-Q4,2023
2023-12-01,2W,MOTORCYCLE,Yamaha,Gujarat,GU60,19773,2023-Q4,2023
2023-12-01,2W,SCOOTER,Yamaha,Uttar Pradesh,UT52,30886,2023-Q4,2023
2023-12-01,2W,SCOOTER,Royal Enfield,Maharashtra,MA72,14082,2023-Q4,2023
2023-12-01,2W,MOTORCYCLE,Royal Enfield,Tamil Nadu,TA33,24669,2023-Q4,2023
2023-12-01,2W,MOPED,Royal Enfield,Karnataka,KA67,20463,2023-Q4,2023
2023-12-01,2W,MOPED,Royal Enfield,Gujarat,GU24,9385,2023-Q4,2023
2023-12-01,2W,MOTORCYCLE,Royal Enfield,Uttar Pradesh,UT98,26736,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,Bajaj Auto,Maharashtra,MA12,930,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,Bajaj Auto,Tamil Nadu,TA98,4308,2023-Q4,2023
2023-12-01,3W,E-RICKSHAW,Bajaj Auto,Karnataka,KA90,3224,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,Bajaj Auto,Gujarat,GU19,2230,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,Bajaj Auto,Uttar Pradesh,UT67,2077,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,Mahindra,Maharashtra,MA83,1621,2023-Q4,2023
2023-12-01,3W,E-RICKSHAW,Mahindra,Tamil Nadu,TA66,740,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,Mahindra,Karnataka,KA19,2165,2023-Q4,2023
2023-12-01,3W,E-RICKSHAW,Mahindra,Gujarat,GU20,3195,2023-Q4,2023
2023-12-01,3W,E-RICKSHAW,Mahindra,Uttar Pradesh,UT17,1016,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,TVS,Maharashtra,MA86,2482,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,TVS,Tamil Nadu,TA40,737,2023-Q4,2023
2023-12-01,3W,AUTO RICKSHAW,TVS,Karnataka,KA90,2147,2023-Q4,2023
2023-12-01,3W,AUTO RICKSHAW,TVS,Gujarat,GU10,2137,2023-Q4,2023
2023-12-01,3W,AUTO RICKSHAW,TVS,Uttar Pradesh,UT77,1845,2023-Q4,2023
2023-12-01,3W,E-RICKSHAW,Piaggio,Maharashtra,MA40,1806,2023-Q4,2023
2023-12-01,3W,AUTO RICKSHAW,Piaggio,Tamil Nadu,TA19,4442,2023-Q4,2023
2023-12-01,3W,AUTO RICKSHAW,Piaggio,Karnataka,KA89,3125,2023-Q4,2023
2023-12-01,3W,E-RICKSHAW,Piaggio,Gujarat,GU97,2084,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,Piaggio,Uttar Pradesh,UT60,1973,2023-Q4,2023
2023-12-01,3W,AUTO RICKSHAW,Force Motors,Maharashtra,MA71,788,2023-Q4,2023
2023-12-01,3W,AUTO RICKSHAW,Force Motors,Tamil Nadu,TA85,1968,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,Force Motors,Karnataka,KA15,2019,2023-Q4,2023
2023-12-01,3W,E-RICKSHAW,Force Motors,Gujarat,GU69,2304,2023-Q4,2023
2023-12-01,3W,3W GOODS VEHICLE,Force Motors,Uttar Pradesh,UT81,2512,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Maruti Suzuki,Maharashtra,MA36,12197,2023-Q4,2023
2023-12-01,4W,BUS,Maruti Suzuki,Tamil Nadu,TA39,11811,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Maruti Suzuki,Karnataka,KA26,7845,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Maruti Suzuki,Gujarat,GU46,11751,2023-Q4,2023
2023-12-01,4W,BUS,Maruti Suzuki,Uttar Pradesh,UT06,4108,2023-Q4,2023
2023-12-01,4W,BUS,Hyundai,Maharashtra,MA14,4936,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Hyundai,Tamil Nadu,TA29,3206,2023-Q4,2023
2023-12-01,4W,SUV,Hyundai,Karnataka,KA35,4639,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Hyundai,Gujarat,GU16,10447,2023-Q4,2023
2023-12-01,4W,BUS,Hyundai,Uttar Pradesh,UT52,15959,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Tata Motors,Maharashtra,MA82,8073,2023-Q4,2023
2023-12-01,4W,BUS,Tata Motors,Tamil Nadu,TA06,8016,2023-Q4,2023
2023-12-01,4W,BUS,Tata Motors,Karnataka,KA88,3670,2023-Q4,2023
2023-12-01,4W,BUS,Tata Motors,Gujarat,GU34,6312,2023-Q4,2023
2023-12-01,4W,SUV,Tata Motors,Uttar Pradesh,UT44,4126,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Mahindra,Maharashtra,MA36,11692,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Mahindra,Tamil Nadu,TA24,8333,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Mahindra,Karnataka,KA54,6505,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Mahindra,Gujarat,GU70,12552,2023-Q4,2023
2023-12-01,4W,BUS,Mahindra,Uttar Pradesh,UT56,4384,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Honda Cars,Maharashtra,MA64,15606,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Honda Cars,Tamil Nadu,TA49,3727,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Honda Cars,Karnataka,KA25,13779,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Honda Cars,Gujarat,GU42,5578,2023-Q4,2023
2023-12-01,4W,SUV,Honda Cars,Uttar Pradesh,UT37,12310,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Toyota,Maharashtra,MA88,3459,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Toyota,Tamil Nadu,TA63,6793,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Toyota,Karnataka,KA26,9427,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Toyota,Gujarat,GU14,9448,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Toyota,Uttar Pradesh,UT87,2756,2023-Q4,2023
2023-12-01,4W,COMMERCIAL VEHICLE,Kia,Maharashtra,MA05,3008,2023-Q4,2023
2023-12-01,4W,SUV,Kia,Tamil Nadu,TA47,3192,2023-Q4,2023
2023-12-01,4W,MOTOR CAR,Kia,Karnataka,KA89,15537,2023-Q4,2023
2023-12-01,4W,BUS,Kia,Gujarat,GU06,5376,2023-Q4,2023
2023-12-01,4W,BUS,Kia,Uttar Pradesh,UT68,7370,2023-Q4,2023
2024-01-01,2W,MOPED,Hero MotoCorp,Maharashtra,MA09,28919,2024-Q1,2024
2024-01-01,2W,MOTORCYCLE,Hero MotoCorp,Tamil Nadu,TA55,16708,2024-Q1,2024
2024-01-01,2W,MOPED,Hero MotoCorp,Karnataka,KA78,27292,2024-Q1,2024
2024-01-01,2W,SCOOTER,Hero MotoCorp,Gujarat,GU26,20567,2024-Q1,2024
2024-01-01,2W,SCOOTER,Hero MotoCorp,Uttar Pradesh,UT95,17010,2024-Q1,2024
2024-01-01,2W,MOTORCYCLE,Honda,Maharashtra,MA19,10059,2024-Q1,2024
2024-01-01,2W,MOTORCYCLE,Honda,Tamil Nadu,TA38,19689,2024-Q1,2024
2024-01-01,2W,MOTORCYCLE,Honda,Karnataka,KA23,7647,2024-Q1,2024
2024-01-01,2W,SCOOTER,Honda,Gujarat,GU06,8504,2024-Q1,2024
2024-01-01,2W,MOTORCYCLE,Honda,Uttar Pradesh,UT08,19057,2024-Q1,2024
2024-01-01,2W,MOTORCYCLE,TVS,Maharashtra,MA46,23228,2024-Q1,2024
2024-01-01,2W,MOPED,TVS,Tamil Nadu,TA86,7592,2024-Q1,2024
2024-01-01,2W,MOTORCYCLE,TVS,Karnataka,KA80,18100,2024-Q1,2024
2024-01-01,2W,SCOOTER,TVS,Gujarat,GU37,18373,2024-Q1,2024
2024-01-01,2W,MOTORCYCLE,TVS,Uttar Pradesh,UT64,18365,2024-Q1,2024
